country,year,value,indicator
ESP,1991,41.863747,GGXWDG_NGDP
ESP,1992,44.132982,GGXWDG_NGDP
ESP,1993,54.567271,GGXWDG_NGDP
ESP,1994,57.018953,GGXWDG_NGDP
ESP,1995,61.586475,GGXWDG_NGDP
ESP,1996,65.441953,GGXWDG_NGDP
ESP,1997,64.2863,GGXWDG_NGDP
ESP,1998,62.354666,GGXWDG_NGDP
ESP,1999,60.853144,GGXWDG_NGDP
ESP,2000,57.840514,GGXWDG_NGDP
ESP,2001,54.052228,GGXWDG_NGDP
ESP,2002,51.236868,GGXWDG_NGDP
ESP,2003,47.686949,GGXWDG_NGDP
ESP,2004,45.332696,GGXWDG_NGDP
ESP,2005,42.39519,GGXWDG_NGDP
ESP,2006,39.019058,GGXWDG_NGDP
ESP,2007,35.698127,GGXWDG_NGDP
ESP,2008,39.6088,GGXWDG_NGDP
ESP,2009,53.079279,GGXWDG_NGDP
ESP,2010,60.26603,GGXWDG_NGDP
ESP,2011,69.52841,GGXWDG_NGDP
ESP,2012,89.56038,GGXWDG_NGDP
ESP,2013,100.000313,GGXWDG_NGDP
ESP,2014,104.417616,GGXWDG_NGDP
ESP,2015,102.442124,GGXWDG_NGDP
ESP,2016,101.966503,GGXWDG_NGDP
ESP,2017,101.144239,GGXWDG_NGDP
ESP,2018,99.718283,GGXWDG_NGDP
ESP,2019,97.578816,GGXWDG_NGDP
ESP,2020,119.178981,GGXWDG_NGDP
ESP,2021,115.593914,GGXWDG_NGDP
ESP,2022,109.22629,GGXWDG_NGDP
ESP,2023,105.07374,GGXWDG_NGDP
ESP,2024,101.647813,GGXWDG_NGDP
ESP,2025,100.432593,GGXWDG_NGDP
ESP,2026,98.173408,GGXWDG_NGDP
ESP,2027,96.188526,GGXWDG_NGDP
ESP,2028,94.209623,GGXWDG_NGDP
ESP,2029,92.942602,GGXWDG_NGDP
ESP,2030,91.668287,GGXWDG_NGDP
ESP,2031,90.443169,GGXWDG_NGDP
FRA,1980,21.300088,GGXWDG_NGDP
FRA,1981,22.646668,GGXWDG_NGDP
FRA,1982,26.206256,GGXWDG_NGDP
FRA,1983,27.731766,GGXWDG_NGDP
FRA,1984,30.192909,GGXWDG_NGDP
FRA,1985,31.857713,GGXWDG_NGDP
FRA,1986,32.400363,GGXWDG_NGDP
FRA,1987,34.75544,GGXWDG_NGDP
FRA,1988,34.664839,GGXWDG_NGDP
FRA,1989,35.524895,GGXWDG_NGDP
FRA,1990,36.792069,GGXWDG_NGDP
FRA,1991,37.771291,GGXWDG_NGDP
FRA,1992,41.704638,GGXWDG_NGDP
FRA,1993,48.156611,GGXWDG_NGDP
FRA,1994,51.578911,GGXWDG_NGDP
FRA,1995,57.801849,GGXWDG_NGDP
FRA,1996,60.594688,GGXWDG_NGDP
FRA,1997,61.984897,GGXWDG_NGDP
FRA,1998,62.102713,GGXWDG_NGDP
FRA,1999,61.420007,GGXWDG_NGDP
FRA,2000,59.721062,GGXWDG_NGDP
FRA,2001,59.324044,GGXWDG_NGDP
FRA,2002,61.254617,GGXWDG_NGDP
FRA,2003,65.363466,GGXWDG_NGDP
FRA,2004,66.876638,GGXWDG_NGDP
FRA,2005,68.1877,GGXWDG_NGDP
FRA,2006,65.400123,GGXWDG_NGDP
FRA,2007,65.478906,GGXWDG_NGDP
FRA,2008,69.819095,GGXWDG_NGDP
FRA,2009,84.056534,GGXWDG_NGDP
FRA,2010,86.279323,GGXWDG_NGDP
FRA,2011,88.747569,GGXWDG_NGDP
FRA,2012,91.740264,GGXWDG_NGDP
FRA,2013,94.559771,GGXWDG_NGDP
FRA,2014,96.163266,GGXWDG_NGDP
FRA,2015,96.979107,GGXWDG_NGDP
FRA,2016,98.14864,GGXWDG_NGDP
FRA,2017,98.761564,GGXWDG_NGDP
FRA,2018,98.528337,GGXWDG_NGDP
FRA,2019,98.157764,GGXWDG_NGDP
FRA,2020,114.908665,GGXWDG_NGDP
FRA,2021,112.786482,GGXWDG_NGDP
FRA,2022,111.364105,GGXWDG_NGDP
FRA,2023,109.645768,GGXWDG_NGDP
FRA,2024,113.170939,GGXWDG_NGDP
FRA,2025,115.991568,GGXWDG_NGDP
FRA,2026,118.403952,GGXWDG_NGDP
FRA,2027,120.476286,GGXWDG_NGDP
FRA,2028,121.112885,GGXWDG_NGDP
FRA,2029,121.3423,GGXWDG_NGDP
FRA,2030,121.179946,GGXWDG_NGDP
FRA,2031,120.736349,GGXWDG_NGDP
GBR,1980,42.5197,GGXWDG_NGDP
GBR,1981,44.668338,GGXWDG_NGDP
GBR,1982,42.941821,GGXWDG_NGDP
GBR,1983,41.750833,GGXWDG_NGDP
GBR,1984,42.134904,GGXWDG_NGDP
GBR,1985,41.203006,GGXWDG_NGDP
GBR,1986,41.188169,GGXWDG_NGDP
GBR,1987,39.185209,GGXWDG_NGDP
GBR,1988,36.968516,GGXWDG_NGDP
GBR,1989,32.429516,GGXWDG_NGDP
GBR,1990,28.3873,GGXWDG_NGDP
GBR,1991,28.392734,GGXWDG_NGDP
GBR,1992,33.120983,GGXWDG_NGDP
GBR,1993,37.83529,GGXWDG_NGDP
GBR,1994,40.587098,GGXWDG_NGDP
GBR,1995,43.495481,GGXWDG_NGDP
GBR,1996,43.541384,GGXWDG_NGDP
GBR,1997,43.895658,GGXWDG_NGDP
GBR,1998,41.789422,GGXWDG_NGDP
GBR,1999,40.275449,GGXWDG_NGDP
GBR,2000,37.549004,GGXWDG_NGDP
GBR,2001,34.823848,GGXWDG_NGDP
GBR,2002,35.339339,GGXWDG_NGDP
GBR,2003,36.642318,GGXWDG_NGDP
GBR,2004,39.666411,GGXWDG_NGDP
GBR,2005,40.868941,GGXWDG_NGDP
GBR,2006,41.886366,GGXWDG_NGDP
GBR,2007,42.976576,GGXWDG_NGDP
GBR,2008,50.554014,GGXWDG_NGDP
GBR,2009,64.473629,GGXWDG_NGDP
GBR,2010,75.518167,GGXWDG_NGDP
GBR,2011,81.066442,GGXWDG_NGDP
GBR,2012,84.090392,GGXWDG_NGDP
GBR,2013,84.948342,GGXWDG_NGDP
GBR,2014,86.511408,GGXWDG_NGDP
GBR,2015,87.340043,GGXWDG_NGDP
GBR,2016,87.250961,GGXWDG_NGDP
GBR,2017,86.116968,GGXWDG_NGDP
GBR,2018,85.583905,GGXWDG_NGDP
GBR,2019,84.936712,GGXWDG_NGDP
GBR,2020,104.787031,GGXWDG_NGDP
GBR,2021,103.446836,GGXWDG_NGDP
GBR,2022,97.510528,GGXWDG_NGDP
GBR,2023,98.869217,GGXWDG_NGDP
GBR,2024,99.900992,GGXWDG_NGDP
GBR,2025,102.315701,GGXWDG_NGDP
GBR,2026,103.56451,GGXWDG_NGDP
GBR,2027,104.077826,GGXWDG_NGDP
GBR,2028,103.918215,GGXWDG_NGDP
GBR,2029,103.499425,GGXWDG_NGDP
GBR,2030,102.935252,GGXWDG_NGDP
GBR,2031,102.551901,GGXWDG_NGDP
GRC,1980,22.843665,GGXWDG_NGDP
GRC,1981,27.057819,GGXWDG_NGDP
GRC,1982,29.723325,GGXWDG_NGDP
GRC,1983,34.064615,GGXWDG_NGDP
GRC,1984,40.6258,GGXWDG_NGDP
GRC,1985,47.278915,GGXWDG_NGDP
GRC,1986,47.806817,GGXWDG_NGDP
GRC,1987,53.152028,GGXWDG_NGDP
GRC,1988,57.873949,GGXWDG_NGDP
GRC,1989,60.665177,GGXWDG_NGDP
GRC,1990,74.186225,GGXWDG_NGDP
GRC,1991,75.736129,GGXWDG_NGDP
GRC,1992,81.095659,GGXWDG_NGDP
GRC,1993,101.702879,GGXWDG_NGDP
GRC,1994,99.682052,GGXWDG_NGDP
GRC,1995,100.386622,GGXWDG_NGDP
GRC,1996,103.724168,GGXWDG_NGDP
GRC,1997,102.5989,GGXWDG_NGDP
GRC,1998,100.785226,GGXWDG_NGDP
GRC,1999,102.842976,GGXWDG_NGDP
GRC,2000,108.854064,GGXWDG_NGDP
GRC,2001,110.534751,GGXWDG_NGDP
GRC,2002,107.871315,GGXWDG_NGDP
GRC,2003,104.25857,GGXWDG_NGDP
GRC,2004,105.493126,GGXWDG_NGDP
GRC,2005,109.858944,GGXWDG_NGDP
GRC,2006,105.334185,GGXWDG_NGDP
GRC,2007,104.637156,GGXWDG_NGDP
GRC,2008,110.907306,GGXWDG_NGDP
GRC,2009,128.481845,GGXWDG_NGDP
GRC,2010,147.846174,GGXWDG_NGDP
GRC,2011,175.075562,GGXWDG_NGDP
GRC,2012,164.278496,GGXWDG_NGDP
GRC,2013,180.509547,GGXWDG_NGDP
GRC,2014,182.823596,GGXWDG_NGDP
GRC,2015,180.000548,GGXWDG_NGDP
GRC,2016,183.674818,GGXWDG_NGDP
GRC,2017,182.623052,GGXWDG_NGDP
GRC,2018,189.552792,GGXWDG_NGDP
GRC,2019,183.690589,GGXWDG_NGDP
GRC,2020,209.926908,GGXWDG_NGDP
GRC,2021,197.805578,GGXWDG_NGDP
GRC,2022,179.169645,GGXWDG_NGDP
GRC,2023,165.534654,GGXWDG_NGDP
GRC,2024,155.373223,GGXWDG_NGDP
GRC,2025,145.677779,GGXWDG_NGDP
GRC,2026,136.926902,GGXWDG_NGDP
GRC,2027,130.309185,GGXWDG_NGDP
GRC,2028,125.181641,GGXWDG_NGDP
GRC,2029,120.376925,GGXWDG_NGDP
GRC,2030,115.501856,GGXWDG_NGDP
GRC,2031,110.935031,GGXWDG_NGDP
HUN,1995,83.868392,GGXWDG_NGDP
HUN,1996,71.16823,GGXWDG_NGDP
HUN,1997,62.195736,GGXWDG_NGDP
HUN,1998,60.422119,GGXWDG_NGDP
HUN,1999,60.296603,GGXWDG_NGDP
HUN,2000,55.637609,GGXWDG_NGDP
HUN,2001,52.20472,GGXWDG_NGDP
HUN,2002,55.556735,GGXWDG_NGDP
HUN,2003,58.174428,GGXWDG_NGDP
HUN,2004,58.907097,GGXWDG_NGDP
HUN,2005,60.578757,GGXWDG_NGDP
HUN,2006,64.488944,GGXWDG_NGDP
HUN,2007,65.579937,GGXWDG_NGDP
HUN,2008,71.801081,GGXWDG_NGDP
HUN,2009,78.188368,GGXWDG_NGDP
HUN,2010,80.174301,GGXWDG_NGDP
HUN,2011,80.468347,GGXWDG_NGDP
HUN,2012,78.363984,GGXWDG_NGDP
HUN,2013,77.220233,GGXWDG_NGDP
HUN,2014,76.490502,GGXWDG_NGDP
HUN,2015,75.724127,GGXWDG_NGDP
HUN,2016,74.645886,GGXWDG_NGDP
HUN,2017,72.001639,GGXWDG_NGDP
HUN,2018,68.816159,GGXWDG_NGDP
HUN,2019,64.988431,GGXWDG_NGDP
HUN,2020,78.686601,GGXWDG_NGDP
HUN,2021,76.214669,GGXWDG_NGDP
HUN,2022,74.080568,GGXWDG_NGDP
HUN,2023,73.233913,GGXWDG_NGDP
HUN,2024,73.513465,GGXWDG_NGDP
HUN,2025,75.162183,GGXWDG_NGDP
HUN,2026,77.861353,GGXWDG_NGDP
HUN,2027,80.264633,GGXWDG_NGDP
HUN,2028,82.777787,GGXWDG_NGDP
HUN,2029,84.98506,GGXWDG_NGDP
HUN,2030,87.014299,GGXWDG_NGDP
HUN,2031,88.792636,GGXWDG_NGDP
ISR,2000,77.206464,GGXWDG_NGDP
ISR,2001,81.106569,GGXWDG_NGDP
ISR,2002,87.213105,GGXWDG_NGDP
ISR,2003,89.723797,GGXWDG_NGDP
ISR,2004,88.332044,GGXWDG_NGDP
ISR,2005,85.230134,GGXWDG_NGDP
ISR,2006,77.65373,GGXWDG_NGDP
ISR,2007,70.784641,GGXWDG_NGDP
ISR,2008,70.239172,GGXWDG_NGDP
ISR,2009,72.566027,GGXWDG_NGDP
ISR,2010,69.028356,GGXWDG_NGDP
ISR,2011,67.186427,GGXWDG_NGDP
ISR,2012,66.89391,GGXWDG_NGDP
ISR,2013,66.025875,GGXWDG_NGDP
ISR,2014,65.768032,GGXWDG_NGDP
ISR,2015,62.847574,GGXWDG_NGDP
ISR,2016,61.729406,GGXWDG_NGDP
ISR,2017,59.824728,GGXWDG_NGDP
ISR,2018,60.076446,GGXWDG_NGDP
ISR,2019,59.303215,GGXWDG_NGDP
ISR,2020,71.072317,GGXWDG_NGDP
ISR,2021,67.685751,GGXWDG_NGDP
ISR,2022,60.319713,GGXWDG_NGDP
ISR,2023,61.32911,GGXWDG_NGDP
ISR,2024,67.672696,GGXWDG_NGDP
ISR,2025,68.511278,GGXWDG_NGDP
ISR,2026,69.829245,GGXWDG_NGDP
ISR,2027,70.167712,GGXWDG_NGDP
ISR,2028,71.020749,GGXWDG_NGDP
ISR,2029,71.712331,GGXWDG_NGDP
ISR,2030,72.440328,GGXWDG_NGDP
ISR,2031,73.237941,GGXWDG_NGDP
ITA,1988,95.72234,GGXWDG_NGDP
ITA,1989,98.400306,GGXWDG_NGDP
ITA,1990,101.710192,GGXWDG_NGDP
ITA,1991,105.308561,GGXWDG_NGDP
ITA,1992,112.967167,GGXWDG_NGDP
ITA,1993,124.106516,GGXWDG_NGDP
ITA,1994,130.831235,GGXWDG_NGDP
ITA,1995,119.087612,GGXWDG_NGDP
ITA,1996,118.896392,GGXWDG_NGDP
ITA,1997,116.49038,GGXWDG_NGDP
ITA,1998,113.886793,GGXWDG_NGDP
ITA,1999,113.05865,GGXWDG_NGDP
ITA,2000,108.742762,GGXWDG_NGDP
ITA,2001,108.512988,GGXWDG_NGDP
ITA,2002,105.947524,GGXWDG_NGDP
ITA,2003,105.113528,GGXWDG_NGDP
ITA,2004,104.742009,GGXWDG_NGDP
ITA,2005,106.176751,GGXWDG_NGDP
ITA,2006,106.257469,GGXWDG_NGDP
ITA,2007,103.463862,GGXWDG_NGDP
ITA,2008,105.802813,GGXWDG_NGDP
ITA,2009,116.141081,GGXWDG_NGDP
ITA,2010,118.757695,GGXWDG_NGDP
ITA,2011,119.128821,GGXWDG_NGDP
ITA,2012,125.900561,GGXWDG_NGDP
ITA,2013,131.853847,GGXWDG_NGDP
ITA,2014,134.796937,GGXWDG_NGDP
ITA,2015,134.789855,GGXWDG_NGDP
ITA,2016,134.241308,GGXWDG_NGDP
ITA,2017,133.742411,GGXWDG_NGDP
ITA,2018,134.199694,GGXWDG_NGDP
ITA,2019,133.899536,GGXWDG_NGDP
ITA,2020,154.379876,GGXWDG_NGDP
ITA,2021,145.819123,GGXWDG_NGDP
ITA,2022,138.355956,GGXWDG_NGDP
ITA,2023,133.937512,GGXWDG_NGDP
ITA,2024,134.735387,GGXWDG_NGDP
ITA,2025,137.088345,GGXWDG_NGDP
ITA,2026,138.383811,GGXWDG_NGDP
ITA,2027,138.808575,GGXWDG_NGDP
ITA,2028,137.610855,GGXWDG_NGDP
ITA,2029,137.138404,GGXWDG_NGDP
ITA,2030,136.490163,GGXWDG_NGDP
ITA,2031,136.1002,GGXWDG_NGDP
JPN,1980,41.422891,GGXWDG_NGDP
JPN,1981,45.792173,GGXWDG_NGDP
JPN,1982,50.053978,GGXWDG_NGDP
JPN,1983,55.066054,GGXWDG_NGDP
JPN,1984,56.878753,GGXWDG_NGDP
JPN,1985,59.22669,GGXWDG_NGDP
JPN,1986,64.22881,GGXWDG_NGDP
JPN,1987,65.74989,GGXWDG_NGDP
JPN,1988,62.377843,GGXWDG_NGDP
JPN,1989,56.941754,GGXWDG_NGDP
JPN,1990,54.824634,GGXWDG_NGDP
JPN,1991,54.089275,GGXWDG_NGDP
JPN,1992,57.887798,GGXWDG_NGDP
JPN,1993,63.152322,GGXWDG_NGDP
JPN,1994,73.271943,GGXWDG_NGDP
JPN,1995,80.686505,GGXWDG_NGDP
JPN,1996,85.259858,GGXWDG_NGDP
JPN,1997,91.317244,GGXWDG_NGDP
JPN,1998,101.602116,GGXWDG_NGDP
JPN,1999,113.548748,GGXWDG_NGDP
JPN,2000,118.497727,GGXWDG_NGDP
JPN,2001,126.843393,GGXWDG_NGDP
JPN,2002,134.627309,GGXWDG_NGDP
JPN,2003,140.241884,GGXWDG_NGDP
JPN,2004,148.839213,GGXWDG_NGDP
JPN,2005,153.434511,GGXWDG_NGDP
JPN,2006,152.10211,GGXWDG_NGDP
JPN,2007,150.448499,GGXWDG_NGDP
JPN,2008,153.61769,GGXWDG_NGDP
JPN,2009,172.85836,GGXWDG_NGDP
JPN,2010,178.578865,GGXWDG_NGDP
JPN,2011,190.564071,GGXWDG_NGDP
JPN,2012,197.143796,GGXWDG_NGDP
JPN,2013,201.166293,GGXWDG_NGDP
JPN,2014,203.645329,GGXWDG_NGDP
JPN,2015,200.144753,GGXWDG_NGDP
JPN,2016,202.145185,GGXWDG_NGDP
JPN,2017,203.111168,GGXWDG_NGDP
JPN,2018,203.720561,GGXWDG_NGDP
JPN,2019,206.325917,GGXWDG_NGDP
JPN,2020,228.771105,GGXWDG_NGDP
JPN,2021,222.683591,GGXWDG_NGDP
JPN,2022,227.83119,GGXWDG_NGDP
JPN,2023,220.302098,GGXWDG_NGDP
JPN,2024,214.487076,GGXWDG_NGDP
JPN,2025,206.525122,GGXWDG_NGDP
JPN,2026,204.351077,GGXWDG_NGDP
JPN,2027,200.124672,GGXWDG_NGDP
JPN,2028,197.725094,GGXWDG_NGDP
JPN,2029,195.650125,GGXWDG_NGDP
JPN,2030,193.883204,GGXWDG_NGDP
JPN,2031,192.805001,GGXWDG_NGDP
KOR,1990,12.787315,GGXWDG_NGDP
KOR,1991,11.92572,GGXWDG_NGDP
KOR,1992,11.645269,GGXWDG_NGDP
KOR,1993,10.862126,GGXWDG_NGDP
KOR,1994,9.631038,GGXWDG_NGDP
KOR,1995,8.484557,GGXWDG_NGDP
KOR,1996,7.81054,GGXWDG_NGDP
KOR,1997,9.69391,GGXWDG_NGDP
KOR,1998,13.81718,GGXWDG_NGDP
KOR,1999,15.759142,GGXWDG_NGDP
KOR,2000,16.087068,GGXWDG_NGDP
KOR,2001,16.625069,GGXWDG_NGDP
KOR,2002,16.444395,GGXWDG_NGDP
KOR,2003,19.101829,GGXWDG_NGDP
KOR,2004,21.602522,GGXWDG_NGDP
KOR,2005,24.917414,GGXWDG_NGDP
KOR,2006,27.043411,GGXWDG_NGDP
KOR,2007,26.345625,GGXWDG_NGDP
KOR,2008,25.856443,GGXWDG_NGDP
KOR,2009,28.790524,GGXWDG_NGDP
KOR,2010,28.274647,GGXWDG_NGDP
KOR,2011,31.700104,GGXWDG_NGDP
KOR,2012,33.536033,GGXWDG_NGDP
KOR,2013,36.00681,GGXWDG_NGDP
KOR,2014,37.874707,GGXWDG_NGDP
KOR,2015,38.842657,GGXWDG_NGDP
KOR,2016,39.143552,GGXWDG_NGDP
KOR,2017,38.011446,GGXWDG_NGDP
KOR,2018,37.854018,GGXWDG_NGDP
KOR,2019,39.729917,GGXWDG_NGDP
KOR,2020,45.91505,GGXWDG_NGDP
KOR,2021,47.987825,GGXWDG_NGDP
KOR,2022,49.797857,GGXWDG_NGDP
KOR,2023,50.538746,GGXWDG_NGDP
KOR,2024,49.700539,GGXWDG_NGDP
KOR,2025,52.252731,GGXWDG_NGDP
KOR,2026,54.440601,GGXWDG_NGDP
KOR,2027,56.584646,GGXWDG_NGDP
KOR,2028,58.497197,GGXWDG_NGDP
KOR,2029,60.107089,GGXWDG_NGDP
KOR,2030,61.712378,GGXWDG_NGDP
KOR,2031,63.145563,GGXWDG_NGDP
MEX,1996,42.537338,GGXWDG_NGDP
MEX,1997,39.119609,GGXWDG_NGDP
MEX,1998,39.70769,GGXWDG_NGDP
MEX,1999,41.667091,GGXWDG_NGDP
MEX,2000,38.455004,GGXWDG_NGDP
MEX,2001,37.315104,GGXWDG_NGDP
MEX,2002,39.866069,GGXWDG_NGDP
MEX,2003,42.132815,GGXWDG_NGDP
MEX,2004,38.905888,GGXWDG_NGDP
MEX,2005,36.840513,GGXWDG_NGDP
MEX,2006,35.776544,GGXWDG_NGDP
MEX,2007,35.529023,GGXWDG_NGDP
MEX,2008,40.604769,GGXWDG_NGDP
MEX,2009,41.666748,GGXWDG_NGDP
MEX,2010,40.155216,GGXWDG_NGDP
MEX,2011,41.166781,GGXWDG_NGDP
MEX,2012,40.814554,GGXWDG_NGDP
MEX,2013,44.066479,GGXWDG_NGDP
MEX,2014,47.09279,GGXWDG_NGDP
MEX,2015,50.972958,GGXWDG_NGDP
MEX,2016,55.00331,GGXWDG_NGDP
MEX,2017,52.521184,GGXWDG_NGDP
MEX,2018,52.20177,GGXWDG_NGDP
MEX,2019,51.868638,GGXWDG_NGDP
MEX,2020,58.456337,GGXWDG_NGDP
MEX,2021,56.694681,GGXWDG_NGDP
MEX,2022,53.802726,GGXWDG_NGDP
MEX,2023,52.752804,GGXWDG_NGDP
MEX,2024,59.134852,GGXWDG_NGDP
MEX,2025,61.750875,GGXWDG_NGDP
MEX,2026,62.680153,GGXWDG_NGDP
MEX,2027,63.112359,GGXWDG_NGDP
MEX,2028,63.108985,GGXWDG_NGDP
MEX,2029,63.27362,GGXWDG_NGDP
MEX,2030,63.376713,GGXWDG_NGDP
MEX,2031,63.587614,GGXWDG_NGDP
NLD,1980,43.556597,GGXWDG_NGDP
NLD,1981,46.877498,GGXWDG_NGDP
NLD,1982,52.443797,GGXWDG_NGDP
NLD,1983,58.40192,GGXWDG_NGDP
NLD,1984,61.917569,GGXWDG_NGDP
NLD,1985,67.093096,GGXWDG_NGDP
NLD,1986,68.948811,GGXWDG_NGDP
NLD,1987,71.292392,GGXWDG_NGDP
NLD,1988,73.694593,GGXWDG_NGDP
NLD,1989,73.740136,GGXWDG_NGDP
NLD,1990,75.020128,GGXWDG_NGDP
NLD,1991,74.814412,GGXWDG_NGDP
NLD,1992,75.589688,GGXWDG_NGDP
NLD,1993,76.665048,GGXWDG_NGDP
NLD,1994,73.496949,GGXWDG_NGDP
NLD,1995,73.030494,GGXWDG_NGDP
NLD,1996,71.245873,GGXWDG_NGDP
NLD,1997,65.696316,GGXWDG_NGDP
NLD,1998,62.679978,GGXWDG_NGDP
NLD,1999,58.601,GGXWDG_NGDP
NLD,2000,52.154731,GGXWDG_NGDP
NLD,2001,49.414111,GGXWDG_NGDP
NLD,2002,48.692685,GGXWDG_NGDP
NLD,2003,49.804331,GGXWDG_NGDP
NLD,2004,50.095095,GGXWDG_NGDP
NLD,2005,49.57984,GGXWDG_NGDP
NLD,2006,44.960371,GGXWDG_NGDP
NLD,2007,42.741118,GGXWDG_NGDP
NLD,2008,54.352302,GGXWDG_NGDP
NLD,2009,56.289781,GGXWDG_NGDP
NLD,2010,58.897207,GGXWDG_NGDP
NLD,2011,61.166928,GGXWDG_NGDP
NLD,2012,65.690364,GGXWDG_NGDP
NLD,2013,67.160631,GGXWDG_NGDP
NLD,2014,67.16591,GGXWDG_NGDP
NLD,2015,63.799335,GGXWDG_NGDP
NLD,2016,60.882702,GGXWDG_NGDP
NLD,2017,55.985728,GGXWDG_NGDP
NLD,2018,51.553908,GGXWDG_NGDP
NLD,2019,47.652052,GGXWDG_NGDP
NLD,2020,53.412463,GGXWDG_NGDP
NLD,2021,50.500701,GGXWDG_NGDP
NLD,2022,48.413697,GGXWDG_NGDP
NLD,2023,45.849526,GGXWDG_NGDP
NLD,2024,43.748146,GGXWDG_NGDP
NLD,2025,43.34949,GGXWDG_NGDP
NLD,2026,44.139241,GGXWDG_NGDP
NLD,2027,44.535041,GGXWDG_NGDP
NLD,2028,44.947678,GGXWDG_NGDP
NLD,2029,45.850715,GGXWDG_NGDP
NLD,2030,46.875232,GGXWDG_NGDP
NLD,2031,48.028185,GGXWDG_NGDP
NZL,1985,64.131759,GGXWDG_NGDP
NZL,1986,68.483851,GGXWDG_NGDP
NZL,1987,62.886904,GGXWDG_NGDP
NZL,1988,54.703288,GGXWDG_NGDP
NZL,1989,54.902404,GGXWDG_NGDP
NZL,1990,55.511819,GGXWDG_NGDP
NZL,1991,58.004531,GGXWDG_NGDP
NZL,1992,58.679241,GGXWDG_NGDP
NZL,1993,54.583906,GGXWDG_NGDP
NZL,1994,48.916642,GGXWDG_NGDP
NZL,1995,43.481551,GGXWDG_NGDP
NZL,1996,37.25792,GGXWDG_NGDP
NZL,1997,34.64344,GGXWDG_NGDP
NZL,1998,34.475597,GGXWDG_NGDP
NZL,1999,31.995831,GGXWDG_NGDP
NZL,2000,30.024655,GGXWDG_NGDP
NZL,2001,28.159981,GGXWDG_NGDP
NZL,2002,26.396249,GGXWDG_NGDP
NZL,2003,24.718183,GGXWDG_NGDP
NZL,2004,22.505128,GGXWDG_NGDP
NZL,2005,20.78063,GGXWDG_NGDP
NZL,2006,18.400239,GGXWDG_NGDP
NZL,2007,16.310732,GGXWDG_NGDP
NZL,2008,18.969361,GGXWDG_NGDP
NZL,2009,24.275027,GGXWDG_NGDP
NZL,2010,29.599715,GGXWDG_NGDP
NZL,2011,34.680576,GGXWDG_NGDP
NZL,2012,35.67099,GGXWDG_NGDP
NZL,2013,34.558698,GGXWDG_NGDP
NZL,2014,34.164696,GGXWDG_NGDP
NZL,2015,34.182326,GGXWDG_NGDP
NZL,2016,33.359566,GGXWDG_NGDP
NZL,2017,31.121753,GGXWDG_NGDP
NZL,2018,28.114973,GGXWDG_NGDP
NZL,2019,31.819261,GGXWDG_NGDP
NZL,2020,43.180066,GGXWDG_NGDP
NZL,2021,47.533732,GGXWDG_NGDP
NZL,2022,46.890506,GGXWDG_NGDP
NZL,2023,47.294879,GGXWDG_NGDP
NZL,2024,51.425163,GGXWDG_NGDP
NZL,2025,54.725067,GGXWDG_NGDP
NZL,2026,56.692097,GGXWDG_NGDP
NZL,2027,57.831967,GGXWDG_NGDP
NZL,2028,57.774923,GGXWDG_NGDP
NZL,2029,57.104404,GGXWDG_NGDP
NZL,2030,55.472989,GGXWDG_NGDP
NZL,2031,54.771336,GGXWDG_NGDP
POL,1995,48.575505,GGXWDG_NGDP
POL,1996,43.02398,GGXWDG_NGDP
POL,1997,42.564003,GGXWDG_NGDP
POL,1998,38.56151,GGXWDG_NGDP
POL,1999,39.233276,GGXWDG_NGDP
POL,2000,36.274737,GGXWDG_NGDP
POL,2001,37.036882,GGXWDG_NGDP
POL,2002,41.426455,GGXWDG_NGDP
POL,2003,46.237325,GGXWDG_NGDP
POL,2004,45.011682,GGXWDG_NGDP
POL,2005,46.474198,GGXWDG_NGDP
POL,2006,47.097621,GGXWDG_NGDP
POL,2007,44.427514,GGXWDG_NGDP
POL,2008,46.559363,GGXWDG_NGDP
POL,2009,49.700504,GGXWDG_NGDP
POL,2010,53.747735,GGXWDG_NGDP
POL,2011,54.780204,GGXWDG_NGDP
POL,2012,54.472206,GGXWDG_NGDP
POL,2013,56.859047,GGXWDG_NGDP
POL,2014,51.129965,GGXWDG_NGDP
POL,2015,51.05616,GGXWDG_NGDP
POL,2016,54.128807,GGXWDG_NGDP
POL,2017,50.444303,GGXWDG_NGDP
POL,2018,48.233678,GGXWDG_NGDP
POL,2019,45.211071,GGXWDG_NGDP
POL,2020,56.584671,GGXWDG_NGDP
POL,2021,53.013585,GGXWDG_NGDP
POL,2022,48.787012,GGXWDG_NGDP
POL,2023,49.52051,GGXWDG_NGDP
POL,2024,55.089028,GGXWDG_NGDP
POL,2025,58.804283,GGXWDG_NGDP
POL,2026,65.730212,GGXWDG_NGDP
POL,2027,69.573193,GGXWDG_NGDP
POL,2028,71.567739,GGXWDG_NGDP
POL,2029,73.858963,GGXWDG_NGDP
POL,2030,75.846224,GGXWDG_NGDP
POL,2031,77.57436,GGXWDG_NGDP
PRT,1990,60.213027,GGXWDG_NGDP
PRT,1991,63.915451,GGXWDG_NGDP
PRT,1992,58.095741,GGXWDG_NGDP
PRT,1993,57.231096,GGXWDG_NGDP
PRT,1994,60.421384,GGXWDG_NGDP
PRT,1995,62.214774,GGXWDG_NGDP
PRT,1996,63.31226,GGXWDG_NGDP
PRT,1997,58.71551,GGXWDG_NGDP
